,User_ID,Gender,Age,Height,Weight,Activities,Total_cal
13010,16574573,male,79,192.0,98.0,1,2197.68
13011,12751168,female,47,153.0,56.0,4,2151.25
13012,11763695,male,77,181.0,91.0,5,3218.79
13013,14257315,male,35,181.0,78.0,2,2477.2
13014,16149003,male,32,188.0,86.0,4,3392.39
13015,14382205,female,33,166.0,65.0,4,2454.16
13016,10796348,female,32,162.0,56.0,2,1833.97
13017,16885350,female,33,169.0,70.0,2,2029.64
13018,18435092,male,27,185.0,80.0,1,2284.08
13019,17654143,female,29,143.0,45.0,3,1872.56
13020,14475115,male,53,202.0,111.0,1,2683.56
13021,10634395,female,27,161.0,57.0,2,1877.01
13022,13580820,female,40,166.0,63.0,2,1884.57
13023,12842915,male,59,206.0,102.0,1,2510.64
13024,16205823,male,69,174.0,83.0,5,3047.41
13025,15692747,female,45,153.0,52.0,5,2314.39
13026,15967594,female,38,166.0,63.0,2,1897.5
13027,12257588,male,52,170.0,77.0,5,3072.87
13028,15567448,female,59,152.0,58.0,4,2083.97
13029,11475190,female,28,176.0,67.0,1,1780.08
13030,18383050,male,67,183.0,83.0,4,2867.81
13031,12014300,female,39,179.0,76.0,4,2628.04
13032,18224812,female,32,171.0,67.0,1,1746.72
13033,17642651,male,21,169.0,70.0,2,2374.9
13034,18295792,female,31,176.0,69.0,3,2307.18
13035,10939831,female,43,161.0,61.0,2,1826.41
13036,15262468,female,30,191.0,92.0,4,3003.22
13037,11724159,male,40,173.0,79.0,3,2699.01
13038,11634794,male,45,171.0,79.0,2,2333.79
13039,19568591,female,74,174.0,79.0,2,1895.85
13040,14600800,male,67,184.0,88.0,5,3298.4
13041,12575661,female,22,159.0,58.0,3,2161.63
13042,19432608,female,20,160.0,57.0,2,1919.77
13043,11086036,female,70,172.0,68.0,5,2447.96
13044,13876122,male,42,189.0,87.0,4,3307.34
13045,17911503,female,26,171.0,70.0,3,2344.53
13046,14020766,male,32,183.0,86.0,1,2329.92
13047,15581071,male,31,180.0,83.0,3,2933.07
13048,16781885,female,77,173.0,76.0,4,2301.32
13049,12380649,male,26,195.0,86.0,4,3523.14
13050,12046609,female,38,170.0,59.0,5,2562.72
13051,16085524,female,31,156.0,53.0,4,2240.6
13052,18974843,male,37,190.0,92.0,2,2784.1
13053,10525838,female,74,162.0,58.0,5,2195.64
13054,19930117,female,58,167.0,65.0,3,2025.85
13055,19225455,female,36,172.0,68.0,3,2244.71
13056,14591550,female,69,169.0,67.0,3,1981.05
13057,11583704,male,44,193.0,96.0,4,3531.07
13058,19106249,female,34,178.0,77.0,3,2409.94
13059,11278266,male,49,185.0,90.0,4,3261.63
13060,13424947,female,40,170.0,68.0,2,1960.47
13061,16641757,male,28,181.0,80.0,4,3237.14
13062,12769972,female,44,164.0,66.0,4,2375.33
13063,10444346,male,78,187.0,88.0,4,2891.44
13064,16865890,female,34,173.0,71.0,3,2306.71
13065,16158031,female,26,146.0,46.0,3,1917.66
13066,13485137,female,23,157.0,56.0,2,1879.76
13067,11714883,female,43,169.0,68.0,2,1938.61
13068,12802212,female,45,152.0,51.0,1,1448.04
13069,11561245,female,22,157.0,59.0,2,1925.82
13070,14526147,female,42,172.0,62.0,4,2350.14
13071,16369574,female,78,189.0,84.0,2,1973.12
13072,16256237,male,20,185.0,85.0,3,3130.22
13073,15510441,male,22,201.0,98.0,4,3905.4
13074,15218502,male,76,177.0,82.0,2,2141.7
13075,19296497,female,26,170.0,69.0,5,2852.28
13076,12777341,female,73,158.0,63.0,2,1651.51
13077,17470555,female,50,176.0,70.0,2,1937.1
13078,19812639,male,29,182.0,81.0,4,3257.66
13079,16915994,female,52,168.0,67.0,5,2576.78
13080,19233602,male,25,173.0,71.0,1,2080.44
13081,16207363,male,38,168.0,72.0,1,1960.8
13082,15918484,male,39,172.0,77.0,3,2659.33
13083,11286375,female,21,170.0,64.0,2,2030.46
13084,11788968,female,25,153.0,54.0,2,1830.54
13085,12599994,male,56,183.0,75.0,5,3092.63
13086,11220068,female,48,166.0,61.0,4,2266.3
13087,15868018,male,35,190.0,87.0,3,3053.34
13088,13523610,female,20,172.0,69.0,4,2644.43
13089,16127801,male,50,184.0,82.0,5,3361.86
13090,15917964,male,42,200.0,105.0,3,3439.3
13091,10696486,male,34,181.0,78.0,2,2486.55
13092,17859254,female,27,184.0,78.0,5,3055.39
13093,10870729,male,30,179.0,82.0,2,2585.55
13094,17385854,male,33,187.0,80.0,3,2902.53
13095,19576866,male,49,188.0,94.0,1,2352.72
13096,14381793,female,77,170.0,66.0,3,1910.68
13097,11450055,female,20,171.0,63.0,2,2026.2
13098,15665148,male,70,179.0,88.0,1,2028.72
13099,16488985,male,49,181.0,87.0,4,3156.23
13100,17972006,female,51,132.0,41.0,2,1438.94
13101,15428277,male,68,190.0,90.0,1,2143.92
13102,18030067,female,47,158.0,60.0,4,2233.01
13103,10516429,male,39,188.0,89.0,5,3724.19
13104,10735159,female,46,160.0,61.0,4,2263.89
13105,13050749,female,20,176.0,70.0,2,2130.97
13106,12735892,male,38,179.0,86.0,4,3244.38
13107,13580920,male,57,184.0,85.0,3,2732.5
13108,15118612,female,26,155.0,56.0,4,2327.71
13109,19916602,male,62,188.0,92.0,3,2859.44
13110,14805184,female,73,171.0,69.0,3,1987.25
13111,16495512,male,41,175.0,83.0,5,3418.67
13112,12126068,female,75,186.0,77.0,2,1892.69
13113,19810348,male,46,182.0,84.0,3,2811.7
13114,13073080,female,44,161.0,65.0,4,2349.45
13115,12596923,female,40,170.0,73.0,4,2542.3
13116,15205402,male,59,191.0,91.0,1,2239.8
13117,13443153,female,73,170.0,71.0,3,2014.23
13118,19358124,male,29,192.0,97.0,2,2966.84
13119,14530641,female,26,179.0,74.0,5,2974.26
13120,12825749,female,40,176.0,72.0,1,1770.0
13121,11584631,male,26,195.0,97.0,4,3783.1
13122,10750772,female,23,173.0,72.0,3,2401.72
13123,14174531,male,41,179.0,83.0,5,3456.67
13124,14926755,male,59,187.0,95.0,1,2281.56
13125,14276669,female,42,164.0,57.0,4,2242.5
13126,11145396,female,47,167.0,67.0,4,2376.88
13127,13816804,male,70,182.0,91.0,5,3318.73
13128,18949321,male,51,168.0,68.0,1,1788.96
13129,17411472,male,29,180.0,78.0,3,2847.97
13130,17067323,female,64,168.0,65.0,4,2209.04
13131,18345796,female,35,164.0,62.0,2,1898.74
13132,15760594,male,46,173.0,77.0,2,2300.51
13133,10827422,female,31,166.0,63.0,4,2437.25
13134,12395971,male,47,194.0,98.0,4,3551.78
13135,13013703,female,28,164.0,63.0,3,2206.27
13136,13204007,male,78,197.0,101.0,2,2618.41
13137,13897571,female,51,151.0,55.0,2,1670.76
13138,19649913,female,21,146.0,44.0,1,1489.8
13139,13393106,male,45,185.0,82.0,1,2170.08
13140,13040929,female,24,155.0,58.0,3,2135.9
13141,15428824,male,21,196.0,96.0,5,4214.96
13142,16993922,male,21,183.0,85.0,4,3454.66
13143,17972545,male,61,168.0,73.0,2,2050.54
13144,17438830,female,76,155.0,59.0,1,1371.84
13145,14597084,female,49,178.0,68.0,4,2411.38
13146,11917088,male,25,177.0,80.0,2,2580.88
13147,18895905,female,47,151.0,56.0,5,2362.65
13148,13092102,male,29,181.0,78.0,4,3178.14
13149,14912520,male,33,207.0,110.0,5,4528.84
13150,18937651,female,20,162.0,56.0,5,2641.38
13151,15919625,female,34,160.0,62.0,4,2377.74
13152,12923824,male,54,165.0,72.0,2,2076.53
13153,19732076,male,35,202.0,112.0,3,3677.22
13154,11925808,male,69,190.0,93.0,5,3459.71
13155,12000656,male,44,183.0,91.0,3,2989.17
13156,17153489,female,48,159.0,60.0,3,2001.98
13157,13770697,female,48,180.0,74.0,2,2012.73
13158,18335299,female,26,173.0,70.0,2,2084.78
13159,11570653,male,39,175.0,77.0,3,2682.58
13160,10537052,female,35,148.0,53.0,1,1518.84
13161,15005606,male,38,174.0,80.0,1,2128.32
13162,18429393,female,37,163.0,58.0,1,1597.56
13163,17027369,female,55,166.0,58.0,2,1721.64
13164,17086864,female,35,163.0,56.0,5,2510.85
13165,16053479,female,30,147.0,53.0,5,2446.06
13166,18134764,male,50,206.0,111.0,5,4325.73
13167,17223277,male,58,176.0,77.0,2,2208.94
13168,10125029,male,73,188.0,93.0,5,3389.03
13169,18665048,male,23,165.0,70.0,1,2032.32
13170,13916347,female,51,157.0,56.0,4,2131.24
13171,17897614,male,59,170.0,74.0,4,2636.84
13172,19281514,male,39,202.0,104.0,4,3856.41
13173,14104791,male,28,182.0,76.0,2,2511.85
13174,11540426,female,39,164.0,58.0,4,2283.38
13175,18525617,male,20,190.0,93.0,3,3338.86
13176,19893003,female,54,167.0,72.0,3,2159.15
13177,10351280,male,36,187.0,89.0,3,3062.03
13178,18415591,male,59,185.0,96.0,5,3619.5
13179,19673038,female,20,171.0,68.0,1,1825.92
13180,10559589,male,58,181.0,85.0,1,2089.32
13181,11721962,male,56,169.0,72.0,2,2085.33
13182,15811705,female,52,166.0,60.0,1,1542.48
13183,14232180,male,51,173.0,77.0,3,2540.61
13184,12681455,female,22,170.0,71.0,4,2655.12
13185,16711534,male,29,210.0,111.0,1,2927.4
13186,19818377,female,42,170.0,70.0,5,2727.64
13187,16198416,male,44,196.0,92.0,5,3813.68
13188,18063920,male,27,188.0,92.0,1,2499.36
13189,12282992,female,32,176.0,70.0,1,1792.08
13190,18008751,female,58,156.0,55.0,5,2263.28
13191,15387879,female,42,156.0,53.0,2,1714.9
13192,16047940,female,56,146.0,49.0,2,1546.88
13193,12832561,female,42,169.0,65.0,1,1662.96
13194,19717184,female,46,174.0,68.0,2,1931.6
13195,13363097,female,41,191.0,89.0,3,2573.78
13196,18871176,male,54,189.0,101.0,2,2787.81
13197,19159482,female,33,153.0,54.0,3,2005.24
13198,15007874,female,27,148.0,49.0,2,1739.24
13199,18095209,male,73,196.0,102.0,4,3358.57
13200,13344050,male,25,186.0,88.0,4,3504.51
13201,14192746,female,25,155.0,59.0,2,1901.49
13202,11702170,male,62,177.0,83.0,1,1999.8
13203,11588315,female,55,159.0,60.0,3,1950.99
13204,13627487,male,24,188.0,90.0,3,3217.49
13205,16017798,female,41,167.0,67.0,4,2425.52
13206,15576483,female,35,154.0,53.0,2,1755.19
13207,16287908,male,40,178.0,80.0,3,2759.0
13208,13067519,female,36,148.0,53.0,1,1513.2
13209,17987803,male,25,173.0,72.0,4,3014.27
13210,18805122,male,39,208.0,105.0,2,3134.04
13211,13361345,female,43,175.0,73.0,2,2019.46
13212,14511969,male,60,183.0,87.0,5,3353.31
13213,13415472,male,25,192.0,98.0,5,4177.34
13214,10212340,female,31,161.0,57.0,3,2086.76
13215,12344142,male,63,185.0,88.0,5,3359.58
13216,15679709,male,30,198.0,106.0,1,2765.04
13217,12764279,male,50,189.0,94.0,5,3721.72
13218,13820491,female,48,164.0,65.0,1,1618.32
13219,16182671,male,69,170.0,76.0,1,1785.6
13220,15739952,female,79,168.0,65.0,2,1663.89
13221,19722282,female,54,164.0,61.0,3,1987.1
13222,11626079,female,53,156.0,57.0,2,1696.61
13223,11100371,female,36,156.0,58.0,5,2514.46
13224,15160067,female,49,166.0,63.0,2,1826.41
13225,17420024,female,48,161.0,63.0,4,2283.9
13226,10052269,male,28,195.0,100.0,5,4219.14
13227,12243765,male,57,174.0,78.0,5,3072.3
13228,15450109,female,65,177.0,69.0,3,2062.28
13229,11405111,female,52,164.0,60.0,3,1986.79
13230,17219361,female,31,175.0,66.0,1,1749.48
13231,16350806,female,21,167.0,67.0,4,2587.67
13232,10218276,female,20,155.0,56.0,5,2617.44
13233,18089588,male,28,193.0,96.0,2,2964.22
13234,15486264,female,29,150.0,49.0,1,1510.92
13235,13499417,female,68,170.0,73.0,4,2315.29
13236,17302065,male,36,178.0,82.0,4,3164.68
13237,17904508,female,43,157.0,56.0,4,2196.1
13238,17386233,male,35,185.0,86.0,5,3669.28
13239,14896640,male,71,202.0,111.0,1,2536.68
13240,16320996,male,72,193.0,102.0,2,2665.85
13241,14913709,female,73,152.0,57.0,5,2152.13
13242,15460332,female,77,177.0,75.0,4,2297.18
13243,14274228,male,48,199.0,106.0,1,2624.16
13244,18247512,male,32,188.0,86.0,3,3048.23
13245,15962268,male,74,193.0,95.0,1,2195.16
13246,11917559,female,26,160.0,60.0,5,2653.92
13247,10650349,female,36,181.0,76.0,1,1849.44
13248,18613350,female,41,173.0,73.0,4,2543.51
13249,15068840,female,50,145.0,50.0,4,2002.73
13250,10921011,female,39,160.0,66.0,1,1671.96
13251,12868310,female,26,167.0,65.0,3,2258.97
13252,10216564,male,34,186.0,84.0,1,2298.72
13253,18345719,female,49,148.0,54.0,4,2086.39
13254,11507240,male,67,183.0,87.0,5,3262.87
13255,10602108,male,28,194.0,86.0,3,3136.89
13256,11003573,male,61,179.0,80.0,2,2258.03
13257,18021388,male,69,207.0,111.0,4,3713.06
13258,11558442,female,21,163.0,60.0,1,1710.84
13259,13944797,female,74,189.0,85.0,5,2780.46
13260,13722281,female,60,164.0,61.0,1,1504.56
13261,12339392,female,22,162.0,56.0,3,2140.24
13262,12202846,male,31,198.0,101.0,1,2674.68
13263,13547366,male,46,179.0,82.0,4,3056.01
13264,13982801,female,20,172.0,60.0,4,2495.38
13265,17196989,female,78,170.0,67.0,2,1701.7
13266,14990535,female,79,168.0,68.0,5,2353.91
13267,18083712,female,20,164.0,62.0,2,1995.67
13268,19655946,male,48,198.0,102.0,2,2924.62
13269,18347688,female,40,174.0,69.0,1,1731.12
13270,12881884,male,49,181.0,85.0,5,3424.37
13271,19458350,male,46,179.0,82.0,5,3366.04
13272,18710987,male,42,176.0,84.0,5,3441.28
13273,13674260,female,44,151.0,56.0,2,1729.2
13274,14568323,male,29,190.0,99.0,2,2990.76
13275,17687117,male,33,175.0,70.0,2,2303.95
13276,13066276,male,55,217.0,126.0,3,3879.96
13277,14783574,male,49,187.0,91.0,4,3302.51
13278,18377805,female,26,160.0,58.0,4,2376.36
13279,18643157,female,34,152.0,51.0,3,1950.52
13280,11700423,female,33,182.0,77.0,4,2702.56
13281,13173021,female,76,179.0,73.0,1,1584.96
13282,19763973,female,33,160.0,62.0,1,1659.72
13283,18426166,male,25,181.0,75.0,5,3474.15
13284,11616537,male,75,201.0,109.0,3,3184.17
13285,10237669,male,29,186.0,85.0,4,3386.69
13286,17401435,female,67,173.0,70.0,2,1819.81
13287,16837558,female,23,168.0,68.0,1,1802.52
13288,18535647,male,29,187.0,92.0,3,3199.51
13289,17921334,female,21,178.0,72.0,4,2704.63
13290,12274261,male,55,181.0,80.0,5,3216.7
13291,14164987,female,22,175.0,64.0,5,2813.9
13292,10486356,male,60,183.0,88.0,2,2445.57
13293,12539524,male,48,186.0,89.0,3,2927.8
13294,18243990,female,25,174.0,73.0,2,2133.31
13295,15222244,male,56,201.0,100.0,4,3553.84
13296,16682810,male,34,195.0,101.0,2,3016.06
13297,18648185,male,22,162.0,63.0,5,3020.05
13298,16530733,female,27,156.0,54.0,3,2057.32
13299,15529015,male,49,173.0,80.0,2,2328.97
13300,12010712,male,23,178.0,75.0,3,2832.01
13301,18424958,female,73,160.0,59.0,2,1603.66
13302,10881697,male,39,190.0,88.0,3,3032.42
13303,12276773,male,73,180.0,82.0,1,1911.6
13304,17343923,female,24,148.0,48.0,2,1745.43
13305,17114930,male,54,196.0,101.0,3,3196.88
13306,15584994,female,24,153.0,48.0,4,2205.24
13307,14632674,female,28,165.0,57.0,4,2359.11
13308,11882151,female,26,164.0,64.0,3,2235.72
13309,16772884,female,43,156.0,56.0,1,1525.56
13310,19162034,female,44,181.0,75.0,4,2577.15
13311,18930861,male,20,198.0,100.0,2,3148.75
13312,14481562,female,73,154.0,56.0,2,1549.21
13313,19536090,female,22,160.0,63.0,2,1986.05
13314,15327142,male,31,193.0,95.0,1,2546.04
13315,19331380,female,48,161.0,61.0,2,1794.1
13316,16798195,male,63,188.0,95.0,4,3241.45
13317,11839827,female,64,151.0,54.0,4,1974.09
13318,17540371,female,29,153.0,55.0,3,2049.26
13319,15493314,male,64,163.0,63.0,2,1799.74
13320,16262453,female,32,158.0,57.0,4,2304.94
13321,19058463,female,32,164.0,64.0,4,2439.5
13322,18330457,female,21,171.0,62.0,4,2517.29
13323,15508692,male,32,178.0,78.0,4,3117.08
13324,13706384,female,27,151.0,49.0,4,2191.27
13325,18475658,male,28,180.0,79.0,3,2879.75
13326,11296675,male,32,181.0,86.0,2,2655.95
13327,18830883,female,35,182.0,77.0,3,2413.81
13328,17351775,male,31,190.0,93.0,2,2859.04
13329,12356630,male,27,187.0,89.0,4,3513.31
13330,14693877,female,26,179.0,79.0,2,2218.43
13331,11001116,female,27,181.0,75.0,2,2164.11
13332,11477614,male,28,194.0,98.0,2,3008.77
13333,10264524,female,34,168.0,69.0,4,2518.5
13334,17757241,female,29,167.0,64.0,3,2222.24
13335,18430796,female,34,160.0,57.0,1,1596.48
13336,14775647,female,22,165.0,68.0,2,2064.42
13337,16815849,female,61,180.0,74.0,2,1928.71
13338,16461156,female,30,177.0,74.0,3,2391.65
13339,12580914,female,29,154.0,54.0,5,2497.17
13340,16398723,female,32,166.0,61.0,5,2639.1
13341,16310269,female,50,172.0,71.0,2,1940.4
13342,18661553,female,35,170.0,66.0,2,1966.39
13343,17613434,female,25,157.0,58.0,4,2375.15
13344,11933213,male,79,173.0,77.0,4,2499.01
13345,16614250,female,47,157.0,59.0,2,1764.26
13346,18244267,female,78,166.0,68.0,4,2139.0
13347,11513602,male,27,174.0,73.0,3,2716.38
13348,14627225,male,45,177.0,81.0,2,2412.71
13349,18128873,female,30,156.0,57.0,2,1845.25
13350,11841862,female,25,179.0,74.0,1,1884.12
13351,14594913,male,26,197.0,101.0,3,3499.74
13352,19227008,male,77,182.0,83.0,5,3020.05
13353,11872173,male,41,196.0,94.0,3,3185.25
13354,18148854,male,32,175.0,77.0,3,2756.36
13355,13711874,female,40,169.0,68.0,2,1958.0
13356,18311900,female,43,163.0,66.0,3,2138.85
13357,15060211,male,73,186.0,89.0,1,2062.68
13358,13919267,male,51,168.0,72.0,3,2395.68
13359,13445073,female,22,169.0,69.0,3,2353.21
13360,13533405,female,27,153.0,53.0,5,2493.37
13361,16299661,male,20,172.0,76.0,1,2197.44
13362,12092720,female,20,153.0,52.0,3,2070.18
13363,17084191,female,45,166.0,63.0,1,1616.52
13364,11597821,male,72,182.0,87.0,4,2895.07
13365,11605188,female,21,161.0,62.0,3,2234.01
13366,18185517,male,21,183.0,78.0,2,2621.85
13367,10928586,male,78,201.0,102.0,2,2664.75
13368,10486892,male,33,180.0,85.0,3,2954.45
13369,19083881,male,34,183.0,80.0,2,2537.97
13370,15521161,male,59,181.0,85.0,4,2991.67
13371,16081638,female,39,164.0,68.0,2,1952.09
13372,18724412,female,44,160.0,64.0,4,2329.79
13373,17543772,female,52,169.0,69.0,3,2134.66
13374,16951959,female,55,171.0,67.0,3,2088.62
13375,17945795,female,41,177.0,69.0,1,1731.96
13376,18686700,male,48,180.0,86.0,2,2499.47
13377,19672346,female,35,166.0,63.0,4,2404.82
13378,15726024,female,34,163.0,66.0,5,2702.18
13379,17054684,male,28,191.0,87.0,1,2427.0
13380,11655772,male,56,200.0,100.0,2,2825.9
13381,18488046,female,71,172.0,74.0,4,2313.74
13382,11954994,male,63,179.0,81.0,2,2258.16
13383,18044059,female,56,143.0,49.0,5,2127.24
13384,19599116,male,48,174.0,79.0,4,2918.53
13385,18661526,male,57,189.0,92.0,3,2919.89
13386,12679166,female,62,171.0,66.0,4,2251.12
13387,17695437,male,25,179.0,86.0,1,2363.04
13388,18347183,male,22,187.0,81.0,3,3039.7
13389,16680862,female,23,178.0,70.0,1,1847.16
13390,10212121,female,23,158.0,58.0,5,2637.39
13391,17493402,male,23,170.0,68.0,2,2325.4
13392,11848363,male,27,166.0,65.0,2,2203.99
13393,14810201,female,57,160.0,62.0,4,2191.27
13394,16800471,male,62,197.0,99.0,2,2730.34
13395,17434736,male,34,206.0,103.0,4,3925.93
13396,16789794,male,53,183.0,81.0,4,2984.77
13397,14870382,female,31,148.0,47.0,1,1472.28
13398,10126548,male,79,175.0,83.0,3,2388.4
13399,12927445,male,54,199.0,98.0,2,2800.05
13400,16399823,male,40,183.0,84.0,1,2231.76
13401,14383101,female,55,161.0,61.0,5,2416.61
13402,15094064,male,30,190.0,85.0,2,2717.69
13403,19756050,male,52,189.0,85.0,4,3142.78
13404,16172282,male,71,175.0,75.0,3,2302.84
13405,11412464,male,30,175.0,80.0,3,2841.15
13406,15122480,female,45,156.0,54.0,3,1926.19
13407,10567102,male,31,188.0,85.0,3,3037.54
13408,12462491,male,38,190.0,96.0,1,2487.36
13409,12378807,female,69,168.0,66.0,5,2406.73
13410,16571030,female,62,177.0,76.0,2,1941.22
13411,12222193,male,23,207.0,101.0,4,4016.32
13412,14260739,male,26,187.0,83.0,5,3726.47
13413,14127126,male,33,174.0,77.0,3,2738.07
13414,17674675,male,22,175.0,75.0,3,2819.3
13415,18611473,female,67,177.0,74.0,5,2601.29
13416,12793371,female,67,152.0,56.0,4,1985.99
13417,15671796,male,52,174.0,78.0,1,1981.2
13418,13504073,female,21,172.0,67.0,4,2603.2
13419,19629377,female,49,159.0,59.0,3,1979.82
13420,13606343,male,28,169.0,67.0,4,2826.41
13421,15669405,female,28,153.0,49.0,5,2411.48
13422,13758843,female,28,168.0,70.0,5,2845.82
13423,16216033,male,37,197.0,92.0,1,2471.76
13424,19525882,female,28,164.0,64.0,5,2722.7
13425,18863915,female,34,162.0,56.0,5,2516.36
13426,16989471,female,33,159.0,54.0,3,2021.98
13427,13254139,female,27,148.0,50.0,4,2198.51
13428,16245804,female,47,176.0,77.0,2,2048.89
13429,16654541,male,42,177.0,77.0,2,2365.41
13430,14437726,female,29,161.0,61.0,3,2160.86
13431,18065129,female,25,152.0,58.0,1,1641.48
13432,18517499,male,24,168.0,73.0,2,2396.49
13433,14765275,female,38,163.0,61.0,4,2338.07
13434,12653148,female,20,157.0,57.0,4,2399.13
13435,16166803,female,24,175.0,72.0,4,2670.99
13436,14164545,female,72,157.0,53.0,1,1329.6
13437,16496035,female,71,161.0,64.0,3,1899.53
13438,11835252,female,52,149.0,52.0,4,2032.05
13439,12489821,male,30,179.0,84.0,4,3290.96
13440,10821739,female,30,184.0,77.0,2,2178.55
13441,16861387,female,26,161.0,61.0,3,2182.71
13442,16662078,male,66,178.0,82.0,5,3098.14
13443,14707792,female,61,163.0,64.0,1,1531.32
13444,15740386,female,20,167.0,65.0,4,2562.66
13445,13925681,male,49,177.0,84.0,2,2431.83
13446,11800663,male,52,189.0,90.0,1,2268.48
13447,15423058,female,21,166.0,59.0,5,2700.85
13448,10908938,male,45,175.0,73.0,4,2820.55
13449,12258060,female,23,177.0,74.0,4,2718.43
13450,19902630,male,37,187.0,91.0,5,3792.59
13451,17087329,male,21,196.0,98.0,4,3874.0
13452,17898820,female,48,147.0,54.0,3,1879.22
13453,17890500,female,35,161.0,58.0,2,1838.51
13454,16056121,female,20,163.0,58.0,1,1693.44
13455,17725102,male,47,180.0,87.0,4,3171.07
13456,16720332,male,56,191.0,96.0,2,2688.67
13457,19606867,female,77,152.0,61.0,2,1584.41
13458,10497000,female,59,171.0,71.0,4,2358.25
13459,15680934,male,48,186.0,93.0,2,2672.59
13460,15417173,male,24,184.0,93.0,3,3250.2
13461,14503273,female,62,153.0,59.0,4,2079.32
13462,19498831,male,63,208.0,112.0,3,3428.6
13463,18404578,male,42,188.0,96.0,5,3867.64
13464,10263358,female,41,174.0,72.0,5,2786.73
13465,14176654,male,66,163.0,69.0,3,2135.12
13466,16407915,female,35,172.0,65.0,3,2207.36
13467,16473431,female,60,152.0,52.0,5,2177.02
13468,15599270,male,77,187.0,91.0,5,3275.79
13469,19108474,female,78,172.0,72.0,3,1998.26
13470,13611737,male,57,184.0,82.0,3,2668.79
13471,17088733,female,60,158.0,63.0,4,2177.3
13472,18320120,female,38,190.0,79.0,3,2444.04
13473,15748081,female,45,162.0,67.0,3,2136.36
13474,17536256,male,61,188.0,94.0,3,2912.45
13475,10133224,female,64,165.0,69.0,5,2495.84
13476,16798190,female,38,173.0,66.0,2,1954.43
13477,13674580,male,21,186.0,79.0,3,3000.03
13478,14171756,female,31,161.0,55.0,2,1824.76
13479,17421540,male,66,182.0,86.0,5,3240.26
13480,12018393,male,64,168.0,72.0,5,2768.68
13481,12859244,male,42,208.0,108.0,1,2760.0
13482,11644196,female,21,169.0,63.0,2,2014.79
13483,18388793,female,65,164.0,60.0,5,2319.33
13484,11111572,male,50,179.0,84.0,2,2436.23
13485,17435060,female,65,158.0,58.0,3,1845.59
13486,19639685,male,25,170.0,68.0,1,2013.12
13487,18450512,male,23,183.0,88.0,2,2791.52
13488,19049168,female,33,157.0,55.0,5,2489.95
13489,13030445,female,36,183.0,80.0,4,2731.02
13490,10349054,male,53,193.0,90.0,2,2617.45
13491,19952578,female,36,164.0,60.0,3,2103.35
13492,15054452,male,52,179.0,87.0,4,3103.79
13493,14198562,male,35,190.0,92.0,3,3159.52
13494,17895033,male,24,207.0,114.0,5,4749.24
13495,12062720,male,25,184.0,84.0,1,2360.16
13496,18145874,female,25,168.0,64.0,2,1999.66
13497,16887439,female,27,161.0,59.0,3,2145.66
13498,15725358,male,24,183.0,88.0,4,3490.36
13499,13740956,female,38,165.0,61.0,4,2344.28
13500,17502441,female,33,176.0,68.0,3,2277.72
13501,19884925,female,21,159.0,58.0,2,1924.04
13502,16988763,male,40,192.0,96.0,4,3569.37
13503,11156542,male,27,189.0,95.0,3,3299.8
13504,14346689,male,67,180.0,81.0,1,1944.12
13505,19407964,female,22,154.0,55.0,1,1628.16
13506,12300143,male,69,187.0,90.0,1,2117.76
13507,15706744,male,44,175.0,76.0,4,2903.18
13508,18681675,male,77,176.0,85.0,4,2737.4
13509,10999617,male,32,197.0,104.0,2,3105.03
13510,10126210,female,78,187.0,84.0,1,1717.68
13511,19083719,male,55,167.0,75.0,2,2137.44
13512,17204048,female,39,163.0,58.0,2,1817.61
13513,18070379,male,23,174.0,75.0,1,2168.52
13514,13661112,female,22,173.0,64.0,3,2289.97
13515,16954504,female,48,149.0,51.0,5,2255.68
13516,16339769,female,21,168.0,65.0,4,2557.66
13517,18597996,female,78,184.0,85.0,5,2727.64
13518,19245337,male,58,149.0,61.0,5,2379.37
13519,18629274,female,62,156.0,55.0,2,1612.05
13520,11318664,female,34,153.0,52.0,1,1523.76
13521,11380674,female,65,176.0,72.0,4,2341.69
13522,19097171,male,43,189.0,93.0,2,2739.96
13523,17959954,male,37,189.0,87.0,5,3707.47
13524,12222855,male,42,187.0,92.0,2,2716.72
13525,10072548,male,65,178.0,84.0,3,2580.44
13526,16964541,male,75,198.0,97.0,1,2249.88
13527,13537932,male,72,179.0,81.0,4,2727.4
13528,11782044,female,37,167.0,61.0,1,1640.76
13529,13438389,male,51,169.0,78.0,4,2816.58
13530,18819373,male,63,186.0,87.0,3,2727.22
13531,12651111,male,67,193.0,97.0,4,3284.92
13532,19063411,female,74,178.0,81.0,4,2423.97
13533,12189951,female,42,176.0,71.0,3,2256.8
13534,15945951,female,32,171.0,64.0,4,2461.23
13535,15633311,male,42,190.0,91.0,4,3410.5
13536,17142032,male,73,184.0,88.0,5,3220.88
13537,13338473,male,28,187.0,88.0,2,2772.27
13538,10768653,male,20,174.0,69.0,3,2705.22
13539,16892019,female,27,153.0,56.0,2,1844.01
13540,16591335,male,24,183.0,83.0,2,2687.99
13541,12140376,female,20,174.0,70.0,4,2667.2
13542,12648345,male,35,181.0,76.0,2,2439.53
13543,13176522,male,51,211.0,116.0,4,4076.86
13544,11300933,male,21,182.0,85.0,4,3446.03
13545,14644127,female,44,186.0,86.0,5,3056.34
13546,12188573,male,39,184.0,88.0,3,2985.92
